18    ; 10050    ; 1 abomination babélienne (contrôleur niv 18)\r\n 2 gargouilles nabassu (chasseur niv 18)\r\n 1 fouetteur aboleth (brute niv 17)\r\n 7 gardes kuo-toas (sbire niv 16) ;Bestiaire Fantastique 1;
13    ; 4000     ; 1 bête éclipsante seigneuriale (franc-tireur élite niv 13)\r\n 2 bêtes éclipsantes (franc-tireur niv 9)\r\n 1 dryade buissonnière (contrôleur élite niv 13) ;Bestiaire Fantastique 1;
5     ; 1100     ; 2 griffes magmatiques (brute niv 4)\r\n 2 bombardeurs magmatiques (artilleur niv 4)\r\n 2 chauves-souris de feu (franc-tireur niv 5) ;Bestiaire Fantastique 1;
13    ; 4000     ; 3 brutes magmatiques (brute niv 13)\r\n 1 tyrannoeil incendiaire (artilleur élite niv 13) ;Bestiaire Fantastique 1;
18    ; 10000    ; 2 bodaks massacreurs (soldat niv 18)\r\n 1 magus de feu infernal cambion (artilleur niv 18)\r\n 2 nécrophages exterminateurs (brute niv 18) ;Bestiaire Fantastique 1;
9     ; 2000     ; 1 bulette (franc-tireur élite niv 9)\r\n 3 trolls (brute niv 9) ;Bestiaire Fantastique 1;
8     ; 1800     ; 4 bretteurs infernaux cambions (brute niv 8)\r\n 1 succube (contrôleur niv 9) ;Bestiaire Fantastique 1;
18    ; 10400    ; 2 magi de feu infernal cambions (artilleur niv 18)\r\n 1 aristocrate rakshasa (contrôleur niv 19)\r\n 2 mastards de magma (soldats niv 18) ;Bestiaire Fantastique 1;
7     ; 1500     ; 2 charognards rampants (contrôleur niv 7)\r\n 3 otyughs (soldat niv 7) ;Bestiaire Fantastique 1;
3     ; 750      ; 2 chauves-souris des ombres (chasseur niv 3)\r\n 1 sorcier gobelin (contrôleur niv 3)\r\n 2 gobelins fendeurs de crânes (brute niv 3) ;Bestiaire Fantastique 1;
4     ; 900      ; 3 destriers (brute niv 3)\r\n 3 garde humains (soldat niv 3) ;Bestiaire Fantastique 1;
16    ; 7600     ; 1 chevalier de la mort humain (soldat élite niv 17)\r\n 2 goules abyssales (franc-tireur niv 16)\r\n 2 âme-en-peine spadassines (chasseur niv 17) ;Bestiaire Fantastique 1;
24    ; 33750    ; 1 chevalier de la mort drakéïde (soldat élite niv 25)\r\n 1 vouivre putride (franc-tireur niv 24)\r\n 1 grand crâne flamboyant (artilleur niv 24)\r\n 6 goules abyssales myrmidones (sbire niv 23) ;Bestiaire Fantastique 1;
15    ; 6000     ; 2 chimères (brute élite niv 15)\r\n 2 géants des collines (brute niv 13) ;Bestiaire Fantastique 1;
15    ; 6400     ; 1 chimère (brute élite niv 15)\r\n 1 contremaître azer (contrôleur niv 17)\r\n 6 guerriers azers (sbire niv 17) ;Bestiaire Fantastique 1;
10    ; 2500     ; 2 chuuls (soldat niv 10)\r\n 1 crocodile fangefée (soldat élite niv 10)\r\n 1 guenaude des marais ( franc-tireur niv 10) ;Bestiaire Fantastique 1;
23    ; 25500    ; 1 mastodonte chuul (soldat élite niv 23)\r\n 3 fiélons sanguins (soldat niv 23) ;Bestiaire Fantastique 1;
28    ; 66000    ; 1 colosse divin (brute niv 29)\r\n 4 champions drakéides (soldat niv 26) ;Bestiaire Fantastique 1;
29    ; 85000    ; 1 colosse divin (brute niv 29)\r\n 3 moissonneurs sanglotains (soldat niv 27)\r\n 2 nuées de corbeaux d'ombre (brute niv 27) ;Bestiaire Fantastique 1;
8     ; 1750     ; 1 crâne flamboyant (artilleur niv 8)\r\n 2 gardiens momies (brute niv 8)\r\n 1 rôdeur de nuit oni (contrôleur élite niv 8) ;Bestiaire Fantastique 1;
4     ; 900      ; 1 crocodile broyeur (soldat niv 4)\r\n 3 chasseurs vertécailles (franc-tireur niv 4)\r\n 1 sarbacanier vertécaille (chasseur niv 5) ;Bestiaire Fantastique 1;
12    ; 3800     ; 4 gardes cyclopes (sbire niv 14)\r\n 2 hommes d'armes drows (chasseurs niv 11)\r\n 1 maître d'armes drow (franc-tireur élite niv 13) ;Bestiaire Fantastique 1;
17    ; 8000     ; 2 batailleurs cyclopes (franc-tireur niv 17)\r\n 2 sangliers tonnerre (brute niv 15)\r\n 1 guerrier fomorian (soldat élite niv 17) ;Bestiaire Fantastique 1;
17    ; 8000     ; 1 chaman des tempêtes cyclope (artilleur niv 17)\r\n 2 batailleurs cyclopes (franc-tireur niv 17)\r\n 1 chimère (brute élite niv 15) ;Bestiaire Fantastique 1;
17    ; 9600     ; 2 massacreurs cyclope (soldat niv 16)\r\n 2 empaleurs cyclope (artilleur niv 14)\r\n 1 tourmenteur fomorian (contrôleur élite niv 19) ;Bestiaire Fantastique 1;
26    ; 54000    ; 1 démon balor (brute élite niv 27)\r\n 1 cyclone foudroyant (artilleur élite niv 26)\r\n 2 chantres des bûchers éfrits (contrôleur niv 25) ;Bestiaire Fantastique 1;
9     ; 2000     ; 1 démon burlgura (brute niv 8)\r\n 1 griffeur gnolls (franc-tireur niv 6)\r\n 3 maraudeurs gnolls (brute niv 6)\r\n 2 maîtres de chasse gnolls (artilleur niv 5) ;Bestiaire Fantastique 1;
11    ; 3200     ; 4 démons barlguras (brute niv 8)\r\n 2 hommes d'armes minotaures (soldat niv 10)\r\n 1 cabaliste minotaure (contrôleur niv 13) ;Bestiaire Fantastique 1;
6     ; 1250     ; 3 démons évistros (brute niv 6)\r\n 2 griffeurs gnolls (franc-tireur niv 6) ;Bestiaire Fantastique 1;
6     ; 1250     ; 4 démons évistros (brute niv 6)\r\n 1 harpie (contrôleur niv 6) ;Bestiaire Fantastique 1;
23    ; 25500    ; 1 démon glabrezu (brute élite niv 23)\r\n 1 rafale (rocailleuse (contrôleur niv 23)\r\n 2 fiélons sanguins (soldat niv 23) ;Bestiaire Fantastique 1;
18    ; 11800    ; 1 démon goristro (brute élite niv 19)\r\n 2 sauvages minotaures (brute niv 16)\r\n 3 goules abyssales ( franc-tireur niv 16) ;Bestiaire Fantastique 1;
22    ; 21075    ; 2 démons hezrous (brute niv 22)\r\n 1 hiérophante  nécroprêtre (contrôleur élite niv 21)\r\n 5 goules abyssales myrmidones (sbire niv 23) ;Bestiaire Fantastique 1;
14    ; 5800     ; 1 démon immolith (contrôleur niv 15)\r\n 2 démons vrocks (franc-tireur niv 13)\r\n 4 mezzodémons (soldat niv 11)\r\n 6 goules de horde (sbire niv 13) ;Bestiaire Fantastique 1;
23    ; 28700    ; 1 démon marilith (franc-tireur élite niv 24)\r\n 4 démon hezrous (brute niv 22) ;Bestiaire Fantastique 1;
11    ; 3200     ; 2 mezzodémons (soldat niv 11)\r\n 2 hommes d'armes drows (chasseur niv 11)\r\n 1 arachnomancien  drow (artilleur niv 13) ;Bestiaire Fantastique 1;
13    ; 4000     ; 2 démons vrocks (franc-tireur niv 13)\r\n 1 dryade buissonnière (contrôleur élite niv 13)\r\n 1 géant des collines (brute niv 13) ;Bestiaire Fantastique 1;
9     ; 1950     ; 2 destrakhans (artilleur niv 9)\r\n 2 berserkers répugnards (soldat niv 9)\r\n 1 griffu répugnard (contrôleur niv 8) ;Bestiaire Fantastique 1;
15    ; 6200     ; 1 aboyeur destrakhan (artilleur niv 15)\r\n 2 crochets driders (brute niv 14)\r\n 1 prêtresse drow (contrôleur niv 15)\r\n 3 hommes d'armes drows (chasseur niv 11) ;Bestiaire Fantastique 1;
13    ; 3900     ; 1 destrier noir (franc-tireur niv 13)\r\n 1 commandant nécrophage (soldat niv 12)\r\n 6 nécrophages guerroyeurs (soldat niv 9) ;Bestiaire Fantastique 1;
13    ; 4200     ; 2 destriers noirs (franc-tireur niv 13)\r\n 1 homme d'armes méduse (soldat élite niv 13)\r\n 1 archère méduse (contrôleur élite niv 10) ;Bestiaire Fantastique 1;
11    ; 3025     ; 1 dévoreur d'âme (soldat élite niv 11)\r\n 1 seigneur vampire (franc-tireur élite niv 11)\r\n 5 traque-sang vampiriens (sbire niv 10) ;Bestiaire Fantastique 1;
13    ; 4000     ; 2 dévoreurs viscéreux (contrôleur niv 12)\r\n 1 arachnomancien drow (artilleur niv 13)\r\n 3 hommes d'armes drow (chasseur niv 11) ;Bestiaire Fantastique 1;
11    ; 3000     ; 2 diables à chaînes (franc-tireur niv 11)\r\n 4 prétoriens diables légionnaires (sbire niv 11)\r\n 1 célébrant langue-de-serpent (contrôleur niv 11)\r\n 4 fanatiques langue-de-serpent (sbire niv 12) ;Bestiaire Fantastique 1;
6     ; 1250     ; 2 diables à piquants (franc-tireur niv 6)\r\n 1 mystique palustre vertécaille (contrôleur niv 6)\r\n 2 cogneurs noirécailles (brute niv 6) ;Bestiaire Fantastique 1;
13    ; 4000     ; 3 diables barbus (soldat niv 13)\r\n 2 yeux de lynx maléficiés yuan-tis (artilleur niv 13) ;Bestiaire Fantastique 1;
19    ; 13600    ; 2 diables gelés (soldat niv 20)\r\n 2 magi de feu infernal cambions (artilleur niv 18)\r\n 2 gargouilles nabassu (chasseur niv 18) ;Bestiaire Fantastique 1;
21    ; 19750    ; 1 diable guerroyeur (brute niv 22)\r\n 1 diable gelé (soldat niv 20)\r\n 2 diables osseux (contrôleur niv 17)\r\n 12 décurions diables légionnaires (sbire niv 22) ;Bestiaire Fantastique 1;
6     ; 1350     ; 4 fantassins diables légionnaires (sbire niv 6)\r\n 2 hérétiques tieffelons (artilleur niv 6)\r\n 2 glaives noirs tieffelins (chasseur niv 7) ;Bestiaire Fantastique 1;
21    ; 16150    ; 8 décurions diables légionnaires (sbire niv 21)\r\n 2 diables gelés (soldat niv 20)\r\n 1 diable guerroyeur (brute niv 22) ;Bestiaire Fantastique 1;
16    ; 7600     ; 1 diable osseux (contrôleur niv 17)\r\n 5 diables barbus (soldat niv 13)\r\n 1 magnus de feu infernal cambion (artilleur niv 18) ;Bestiaire Fantastique 1;
3     ; 750      ; 1 diablotin (chasseur niv 3)\r\n 1 sorcier gobelin (contrôleur niv 3)\r\n 1 gobelin fendeur de crânes (soldat niv 3)\r\n 2 hommes d'armes gobelins (franc-tireur niv 1)\r\n 4 coupe-jarrets gobelins (sbire niv 1) ;Bestiaire Fantastique 1;
25    ; 42900    ; 1 diantrefosse (soldat élite niv 26)\r\n 2 diables guerroyeurs (brute niv 22)\r\n 2 traqueurs astraux (chasseur niv 22)\r\n 2 harmonistes maruths (contrôleur élite niv 22) ;Bestiaire Fantastique 1;
9     ; 2000     ; 1 succube (contrôleur niv 9)\r\n 2 assassins langue-de-serpent (chasseur niv 9)\r\n 2 boas broyeurs (soldat niv 9) ;Bestiaire Fantastique 1;
3     ; 775      ; 1 doppelganger furtif (franc-tireur niv 3)\r\n 3 gardes humains (soldat niv 3)\r\n 1 mage humain (artilleur niv 4) ;Bestiaire Fantastique 1;
20    ; 14400    ; 1 dracoliche (contrôleur solo niv 18)\r\n 2 incantateurs maléficiés yuan-tis (artilleur niv 15)\r\n 2 abomination yuan-tis (soldat niv 14) ;Bestiaire Fantastique 1;
4     ; 950      ; 1 jeune dragon blanc (brute solo niv 3)\r\n 1 soldat drakéide (soldat niv 5) ;Bestiaire Fantastique 1;
11    ; 3200     ; 1 dragon blanc adulte (brute solo niv 9)\r\n 1 galeb duhr rochelier (contrôleur niv 11)\r\n 2 galeb duhrs briseterre (artilleur niv 7) ;Bestiaire Fantastique 1;
15    ; 6400     ; 1 dragon bleu adulte (artilleur solo niv 13)\r\n 3 pillards drakéides (franc-tireur niv 13) ;Bestiaire Fantastique 1;
24    ; 30600    ; 1 vieux dragon bleu (artilleur solo niv 20)\r\n 2 oiseaux-tonnerre (soldat élite niv 22) ;Bestiaire Fantastique 1;
5     ; 1225     ; 1 jeune dragon noir (chasseur solo niv 4)\r\n 2 rampants obscurs (franc-tireur niv 4) ;Bestiaire Fantastique 1;
13    ; 4300     ; 1 dragon noir adulte (chasseur solo niv 11)\r\n 2 trolls (brute niv 9)\r\n 1 guenaude des marais (franc-tireur niv 10) ;Bestiaire Fantastique 1;
18    ; 10000    ; 1 dragon rouge adulte (soldat solo niv 15)\r\n 1 gish githyanki (contrôleur élite niv 15)\r\n 2 tortionnaires githyankis (artilleur niv 13) ;Bestiaire Fantastique 1;
24    ; 30350    ; 1 vieux dragon rouge (soldat solo niv 22)\r\n 2 archons de feu cendreux (artilleur niv 20)\r\n 2 géants du feu (soldat niv 18) ;Bestiaire Fantastique 1;
7     ; 1500     ; 1 jeune dragon vert (franc-tireur solo niv 5)\r\n 2 cauteleux kobolds (chasseur niv 4)\r\n 1 dracoprêtre kobold (artilleur niv 3) ;Bestiaire Fantastique 1;
13    ; 4900     ; 1 dragon vert adulte (contrôleur solo niv 12)\r\n 2 hommes d'armes banshrae (soldat niv 12) ;Bestiaire Fantastique 1;
2     ; 625      ; 2 drakes de garde (brute niv 2)\r\n 2 archers elfes (artilleur niv 2)\r\n 1 éclaireur elfe (franc-tireur niv 2) ;Bestiaire Fantastique 1;
4     ; 875      ; 1 pseudodragon (chasseur niv 3)\r\n 1 mage humain (artilleur niv 4)\r\n 2 gardes humains (soldat niv 3)\r\n 2 bandits humains (franc-tireur niv 2) ;Bestiaire Fantastique 1;
5     ; 1000     ; 1 drake enragé (brute niv 5)\r\n 1 mystique palustre vertécaille (contrôleur niv 6)\r\n 1 sarbacanier vertécaille (chasseur niv 5)\r\n 2 chasseur vertécailles (franc-tireur niv 4) ;Bestiaire Fantastique 1;
6     ; 1275     ; 2 soldats drakéides (soldat niv 5)\r\n 1 glaive noir tieffelin (chasseur niv 7)\r\n 1 drake enragé (brute niv 5)\r\n 5 laquais humains (sbire niv 7) ;Bestiaire Fantastique 1;
13    ; 4300     ; 3  pillards drakéides (franc-tireur niv 13)\r\n 1 rejeton rouge crachefeu (artilleur niv 12)\r\n 1 mastodonte ogre (brute élite niv 11) ;Bestiaire Fantastique 1;
12    ; 3600     ; 1 crochet drider (brute niv 14)\r\n 1 arachnomancien drow (artilleur niv 13)\r\n 3 hommes d'armes drows (chasseu niv 11) ;Bestiaire Fantastique 1;
14    ; 5000     ; 2 crochets driders (brute niv 14)\r\n 1 tisseur d'ombre drider (franc-tireur niv 14)\r\n 1 terreur arachnéenne (contrôleur élite niv 14) ;Bestiaire Fantastique 1;
13    ; 4850     ; 1 arachnomancien drow (artilleur niv 13)\r\n 2 hommes d'arme drows (chasseurs niv 13)\r\n 1 mezzodémon (soldat niv 11)\r\n 5 sbires torves (sbire niv 14)\r\n 2 araignées-sabres (brute niv 10) ;Bestiaire Fantastique 1;
15    ; 6000     ; 1 prêtresse drow (contrôleur niv 15)\r\n 1 maître d'arme drow (franc-tireur élite niv 13)\r\n 1 ombre des roches (soldat élite niv 12)\r\n 3 hommes d'armes drows (chasseur niv 11) ;Bestiaire Fantastique 1;
9     ; 1950     ; 1 dryade (franc-tireur niv 9)\r\n 1 incantateur du crépuscule éladrin (contrôleur niv 8)\r\n 4 chevaliers féerique éladrins (soldat niv 7) ;Bestiaire Fantastique 1;
14    ; 5400     ; 1 échauffouronce guerrépine (contrôleur niv 14)\r\n 2 musards cyclopes (franc-tireur niv 14)\r\n 3 géants des collines (brute niv 13) ;Bestiaire Fantastique 1;
22    ; 23600    ; 2 sabres de feu éfrits (soldat niv 22)\r\n 1 coureur des flammes éfrit (franc-tireur niv 23)\r\n 1 démon glabrezu (brute élite niv 23) ;Bestiaire Fantastique 1;
23    ; 26800    ; 1 seigneur des cendres éfrit (artilleur niv 23)\r\n 3 fiélons sanguins (soldat niv 23)\r\n 1 titan du feu (soldat élite niv 21) ;Bestiaire Fantastique 1;
25    ; 37950    ; 1 chantre des bûches éfrit (contrôleur niv 25)\r\n 1 grand crâne flamboyant (artilleur niv 24)\r\n 1 démon marilith (franc-tireur élite niv 24)\r\n 2 titans du feu (soldat élite niv 21) ;Bestiaire Fantastique 1;
27    ; 60300    ; 1 karadjin éfrit (soldat niv 28)\r\n 1 chantre des bûchers éfrit (contrôleur niv 25)\r\n 1 démon glabrezu (brute élite niv 23)\r\n 2 champions drakéides (soldat niv 26)\r\n 2 grands crânes flamboyants (artilleur niv 24) ;Bestiaire Fantastique 1;
21    ; 16000    ; 1 ghaele de l'hiver (artilleur niv 21)\r\n 4 molosses débusqueurs (franc-tireur niv 21) ;Bestiaire Fantastique 1;
11    ; 3500     ; 1 pyroflagellateur (franc-tireur niv 11)\r\n 1 célébrant langue-de-serpent (contrôleur niv 11)\r\n 4 fanatiques langue-de-serpent (sbire niv 12)\r\n 2 assassins langue-de-serpent (chasseu niv 9)\r\n 2 serpents de feu (artilleur niv 9) ;Bestiaire Fantastique 1;
18    ; 10000    ; 1 mastard de magma (soldat niv 18)\r\n 2 géants du feu (soldat niv 18)\r\n 1 cerveau flagelleur mental (contrôleur élite niv 18) ;Bestiaire Fantastique 1;
2     ; 625      ; 2 archers elfes (artilleur niv 2)\r\n 1 éclaireur elfe (franc-tireur niv 2)\r\n 2 loups gris (franc-tireur niv 2) ;Bestiaire Fantastique 1;
14    ; 5000     ; 1 enlaceur (contrôleur élite niv 14)\r\n 2 infiltrateur flagelleur mental (chasseur niv 14)\r\n 2 trolls de guerre (brute niv 14) ;Bestiaire Fantastique 1;
14    ; 5200     ; 1 enlaceur (contrôleur élite niv 14)\r\n 1 arachnomancien drow (artilleur niv 12)\r\n 4 hommes d'armes drows (franc-tireur niv 11) ;Bestiaire Fantastique 1;
14    ; 5000     ; 2 esquilleux (soldat niv 14)\r\n 1 liche (contrôleur élite niv 14)\r\n 1 garde protecteur soldat niv 14) ;Bestiaire Fantastique 1;
4     ; 950      ; 2 étrangleurs des cavernes (chasseur niv 4)\r\n 3 soldats hobgobelins (soldat niv 3)\r\n 1 sorcier de bataille hobgobelin (contrôleur niv 3) ;Bestiaire Fantastique 1;
4     ; 900      ; 1 tisseur ettercap (contrôleur niv 5)\r\n 2 gardiens crochus ettercaps (franc-tireur niv 4)\r\n 2 araignées saute-mort (franc-tireur niv 4) ;Bestiaire Fantastique 1;
10    ; 2550     ; 1 maraudeur ettin (soldat niv 10)\r\n 1 basilic œil-de-venin (artilleur niveau 10)\r\n 3 démons barlguras (brute niv 8) ;Bestiaire Fantastique 1;
4     ; 875      ; 4 hommes d'armes fantomatiques (soldat niv 4)\r\n 1 spectre (chasseur niv 4) ;Bestiaire Fantastique 1;
8     ; 1750     ; 2 hante-piège (chasseur niv 8)\r\n 2 crâne flamboyants (artilleur niv 8)\r\n 1 piège à jet de flammes (piège mitrailleur niv 8 GM p.90) ;Bestiaire Fantastique 1;
10    ; 3500     ; 1 fantôme gémissant (contrôleur niv 12)\r\n 4 commandants nécrophages (soldat niv 12) ;Bestiaire Fantastique 1;
22    ; 21200    ; 2 fantômes tourmenteurs (scontrôleur niv 21)\r\n 1 mage larveux (artilleur élite niv 21)\r\n 3 vagabonds pourrissants (soldat niv 20) ;Bestiaire Fantastique 1;
25    ; 37000    ; 4 faucheurs ailés (soldat niv 25)\r\n 1 faucheur ailé noble (franc-tireur niv 26) ;Bestiaire Fantastique 1;
29    ; 76000    ; 3 faucheurs ailés (soldat niv 25)\r\n 1 orbe babélien (contrôleur solo niv 27) ;Bestiaire Fantastique 1;
6     ; 1250     ; 2 chasseurs longue-dents (soldat niv 6)\r\n 1 loup-garou (brute niv 8)\r\n 2 loups sanguinaires (franc-tireur niv 5) ;Bestiaire Fantastique 1;
14    ; 4800     ; 1 infiltrateur flagelleur mental (chasseur niv 14)\r\n 1 crochet drider (brute niv 14)\r\n 1 maître d'arme drow (franc-tireur élite niv 13)\r\n 2 hommes d'armes drows (chasseur niv 11) ;Bestiaire Fantastique 1;
18    ; 10114    ; 1 cerveau flagelleur mental (contrôleur niv 18)\r\n 1 infiltrateur flagelleur mental (chasseur niv 14)\r\n 3 serviteur torves (sbire niv 22)\r\n 2 trolls de guerre (soldat niv 14) ;Bestiaire Fantastique 1;
19    ; 13800    ; 1 guerrier fomorian (soldat élite niv 17)\r\n 1 tourmenteur formorian (contrôleur élite niv 19)\r\n 1 batailleur cyclope (franc-tireur niv 17)\r\n 3 massacreurs cyclopes (soldat niv 16) ;Bestiaire Fantastique 1;
4     ; 875      ; 1 capitaine forgelier (soldat niv 6)\r\n 1 soldat forgelier (soldat niv 4)\r\n 3 gardes humains (soldat niv 3) ;Bestiaire Fantastique 1;
11    ; 3000     ; 1 galeb duhr rochelier (contrôleur niv 11)\r\n 4 gargouilles (chasseur niv 9)\r\n 1 bulette (franc-tireur élite niv 9) ;Bestiaire Fantastique 1;
14    ; 5200     ; 1 garde protecteur (brute niv 14)\r\n 1 mage psychique githzerai (artilleur niv 14)\r\n 4 slaads gris (franc-tireur niv 13) ;Bestiaire Fantastique 1;
9     ; 2400     ; 3 gargouilles (chasseur niv 9)\r\n 1 babélien (contrôleur niv 10)\r\n 2 galeb duhrs briseterre (artilleur niv 8) ;Bestiaire Fantastique 1;
24    ; 33800    ; 1 titan de la mort (brute élite niv 25)\r\n 2 géants de la mort (brute niv 22)\r\n 1 spectre du néant (chasseur niv 23)\r\n 1 hiérophante nécroprêtre (contrôleur élite niv 21) ;Bestiaire Fantastique 1;
13    ; 4000     ; 3 géants des collines (brute niv 13)\r\n 1 bête éclipsante seigneuriale (franc-tireur élite niv 13) ;Bestiaire Fantastique 1;
